sproutboxmedia.com,"[""http://www.twitter.com/sproutboxmedia""]",[],"[""hello@sproutboxmedia.com""]",[],"[""US""]",26,0
sharepoint-videos.com,[],"[""https://twitter.com/asifrehmani"", ""https://twitter.com/molnaragnes"", ""https://twitter.com/teknirvana"", ""https://twitter.com/cmcnulty2000"", ""https://twitter.com/dshadravan"", ""https://twitter.com/meetdux"", ""https://twitter.com/fabianwilliams"", ""https://twitter.com/jmcallisterch"", ""https://twitter.com/jholliday"", ""https://twitter.com/tcujosh"", ""https://twitter.com/sympmarc"", ""https://twitter.com/melissaemct"", ""https://twitter.com/michaeltnoel"", ""https://twitter.com/mikedoane"", ""https://twitter.com/nmoneypenny"", ""https://twitter.com/iwkid"", ""https://twitter.com/rickyspears"", ""https://twitter.com/rpiddocke"", ""https://twitter.com/redmondhockey"", ""https://twitter.com/whenrymctcni"", ""https://twitter.com/spentsarsky"", ""https://twitter.com/mikethebbop""]","[""support@sharepointelearning.com"", ""sales@sharepointelearning.com""]","[""sales@visualsp.com"", ""info@sharepointelearning.com""]","[""US""]",40,4
microage.mobi,"[""https://twitter.com/microage""]",[],"[""solutions@microage.com"", ""supplierrelations@microage.com"", ""employment@microage.com""]",[],"[""US""]",11,0
thedrytechgroup.com,"[""https://twitter.com/thedrytechgroup""]","[""https://twitter.com/danmurray_cr""]",[],"[""service@drytechintl.com""]",[],33,1
pregnancymagazine.com,[],[],[],[],[],0,1
evoqua.com,[],[],[],[],[],0,1
parstream.com,[],[],[],[],[],0,1
carpathia.com,"[""https://twitter.com/carpathiahost""]",[],"[""accounting@carpathia.com"", ""kwhite@carpathia.com"", ""sales@carpathia.com""]","[""qts@carpathia.com"", ""abuse@carpathia.com"", ""legal@carpathia.com""]","[""US""]",15,1
thistleinc.com,"[""https://twitter.com/thistle_inc""]",[],"[""sales@thistleinc.com"", ""sales@thistlevinyl.com"", ""productdevelopment@thistleinc.com"", ""artdepartment@thistleinc.com"", ""customerservice@thistleinc.com"", ""marketing@thistleinc.com""]","[""heatherbaser@thistleinc.com""]","[""US""]",16,3
coldwellbankerbain.com,"[""https://twitter.com/cbbainseal""]",[],"[""webhelp@cbbain.com""]","[""marilyngreen@cbbain.com"", ""debrasnoey@cbbain.com"", ""johndeely@cbbain.com"", ""tashapasco@cbbain.com"", ""michaelwaggoner@cbbain.com"", ""markscroggins@cbbain.com"", ""garywright@cbba.com"", ""diedrehaines@cbbain.com"", ""mikewinkler@cbbain.com"", ""paulafortier@cbbain.com"", ""sherisnyder@cbbain.com"", ""sandysaga@cbbain.com"", ""angelinagoveia@cbbain.com"", ""devondehaas@cbbain.com"", ""janetbleth@hotmail.com"", ""ryanlarsson@gmail.com"", ""davidhedger@cbseal.com"", ""keithbrandt@cbbain.com"", ""vickywarnock@cbbain.com"", ""jean@coldwellbanker.com"", ""joesanchez@cbba.com"", ""markfalk@cbbain.com"", ""lindatsang@cbbain.com"", ""robwachter@cbbain.com"", ""privacy@cbbain.com"", ""support@rezora.com"", ""info@rezora.com"", ""privacy@rezora.com""]","[""US""]",14,8
tickermediagroup.com,"[""https://twitter.com/tickermediagrp""]",[],"[""info@tickermediagroup.com""]",[],[],29,0
potironne.com,[],[],[],[],[],1,0
thearxgroup.com,[],[],[],[],[],12,0
processpower.ca,[],[],[],[],[],0,1
kareliahealth.com,[],[],[],[],[],0,1
skydivecsc.com,[],[],[],[],[],0,1
bob.ca,[],[],"[""jfjoyal@bob.ca"", ""pbibeau@bob.ca"", ""rh@bob.ca"", ""ami@bob.ca""]",[],"[""US""]",16,1
brewerscience.com,[],[],[],[],[],0,1
enoble.com,"[""https://twitter.com/b2btalk""]",[],"[""listening@enoble.com"", ""startnow@enoble.com"", ""documentrequest@enoble.com"", ""work@enoble.com"", ""news@enoble.com""]",[],"[""US""]",19,6
verticalstudio.com,[],[],[],[],[],0,1
creativeworld.co.uk,[],[],[],[],[],0,1
era-environmental.com,[],[],[],[],[],0,1
customly.com,[],[],[],[],[],0,1
wevideo.com,[],[],[],[],[],0,1
metratech.com,[],[],[],[],[],0,1
aaimt.edu,[],[],[],[],[],0,1
zdravushka.ru,[],[],"[""info@zdravushka.ru"", ""fran@mail.ru"", ""jea@zdravushka.ru"", ""anna3533@mail.ru"", ""jea@adravushka.ru"", ""crystalenergy@list.ru"", ""liliya@mail.ru"", ""mng@zdravushka.ru"", ""kuptcova@mail.ru"", ""89141147106@mail.ru"", ""evg_sumina@mail.ru"", ""maria_vasilioglo@mail.ru"", ""log2011@yandex.ru"", ""reseda1@mail.ru"", ""ivanovo@mail.ru"", ""goddesy@mail.ru"", ""198080@mail.ru"", ""lesvacanciers@videotron.ca"", ""sekretar@ufa.protek.ru"", ""sergepharm@eurocom.od.ua"", ""vitlvvv@rambler.ru"", ""inyx@rambler.ru"", ""lunatik@inbox.ru"", ""mikele@communicate.ru"", ""sad@zdravushka.ru"", ""pem@zdravushka.ru"", ""alessia@protek.khv.ru"", ""director@sia.kht.ru"", ""glbuh@sia.kht.ru"", ""nos@sia.kht.ru"", ""secretair@irkutsk.protek.ru"", ""chita@mail.ru"", ""yakut@protek27.irmail.ru"", ""dir@irkutsk.siaint.ru"", ""buh@irkutsk.siaint.ru"", ""nos@irkutsk.siaint.ru"", ""9001111@yandex.ru"", ""sheinekatze@bk.ru"", ""admin@zdravushka.ru""]",[],"[""RU"", ""US""]",9,8
evencard.com,[],[],[],[],[],1,1
practicelink.com,[],[],[],[],[],0,1
emersonim.com,[],[],[],[],[],0,1
ingenico.com,[],[],[],[],[],0,1
servercentral.com,[],[],[],[],[],0,1
fiscaldigital.mx,[],[],"[""contacto@fiscaldigital.mx""]","[""webservice@fiscaldigital.mx"", ""conector@fiscaldigital.mx""]",[],7,0
usaimagingsupplies.com,[],[],[],[],[],0,1
valen.com,"[""http://twitter.com/valenanalytics"", ""http://twitter.com/margueritetort"", ""http://twitter.com/kpmg_us"", ""http://twitter.com/onebeacon_jobs"", ""http://twitter.com/insuremypath""]",[],[],"[""careers@valen.com"", ""bholat@fusionpr.com""]","[""US""]",37,1
seahillpress.com,[],[],[],[],[],0,1
obrary.com,"[""https://twitter.com/theobrary""]",[],"[""contact@obrary.com"", ""john@example.com""]",[],[],15,0
eventfarm.com,[],[],[],[],[],0,1
becausexm.com,[],[],[],[],[],0,1
arbesko.com,[],[],"[""info@arbesko.com"", ""info@arbesko.se"", ""tore@arbesko.no"", ""info@arbesko.be"", ""mehtonen@arbesko.fi"", ""parcrow@aol.com""]","[""info@arbeitsschutz-express.de"", ""shop@work-and-wear.de"", ""sales@wiltec.nl"", ""info@atworkab.se"", ""info@paulhall.se"", ""info@lottorpsbygg.se"", ""info@freemax.se"", ""info@kjellsarbetsklader.se"", ""order@gohlins.se"", ""order@markarydsjarn.se"", ""info@berendsen.se"", ""oskarshamn@tholmarks.se"", ""info@shoemed.se"", ""info@kramtex.se"", ""umea@grolls.se"", ""info@emilp.se"", ""info@nyhemsfarghus.se"", ""eivindsallbutik@tele2.se"", ""info@pss.se"", ""andre@protexor.se"", ""info@kondektor.se"", ""butiken@norrlands.com"", ""anderstorp@tools.se"", ""info@fanhultstvatten.com"", ""farjestaden@brodernaolssons.se"", ""savsjo@optimera.se"", ""aneby@optimera.se"", ""info@allertjarn.se"", ""info@ahlsell.se"", ""syd@tools.se"", ""info@maskinochverktyg.se"", ""info@msijarn.se"", ""vaxjo@grolls.se"", ""ab@telia.com"", ""info@arbesko.de"", ""info@arbesko.fi"", ""info@arbesko.no"", ""kundservice@proffsgarderoben.se""]","[""SE""]",44,7
businessuites.com,[],[],[],[],[],0,1
maplecraftbuilders.com,[],[],"[""dunn@maplecraftcustomhomes.com""]","[""dunnr2@gmail.com""]","[""US""]",10,0
lifeworks-international.org,[],[],[],[],[],0,1
graftonstudio.com,[],[],[],[],"[""US""]",1,0
cfsask.ca,"[""http://twitter.com/cfsaskatchewan""]","[""https://twitter.com/edpjustwatchme"", ""https://twitter.com/midsaskcf""]","[""ecdc@sasktel.net"", ""sagehill@sasktel.net"", ""admin@meridianregion.ca"", ""visionsnorth@visionsnorth.com"", ""beaverriver@sasktel.net"", ""sccfdc@sasktel.net"", ""info@northwestcf.com"", ""info@midsask.ca"", ""info@pacf.ca"", ""jparker@scfdc.com"", ""admin@newsaskcfdc.ca"", ""info@cfventures.net"", ""gm@meridianregion.ca"", ""info@cfsask.ca"", ""jdenbow@cfmanitoba.ca"", ""anne@cfsask.ca""]","[""reception@meridianregion.ca"", ""generalmanager@northwestel.net"", ""tbeck@carnduff.ca"", ""kpark@scfdc.com"", ""sunrise@sasktel.net""]",[],57,1
martinco.com,"[""https://twitter.com/martincouk""]",[],[],"[""name@example.com"", ""tenantsinsurance@landlordhub.com"", ""support@martinco.com""]",[],21,0
metrokitchen.com,[],[],[],[],[],0,1
gettingfit.com,"[""http://www.twitter.com/dandefigio""]",[],"[""brian@cherne.net"", ""defigio@gettingfit.com""]","[""antiochtn@snapfitness.com""]","[""US""]",25,6
andplus.com,[],[],[],[],[],0,1
hytrust.com,[],[],[],[],[],0,1
wavehomesolutions.com,[],[],[],[],[],0,1
amclegislation.com,"[""https://twitter.com/mountainseed""]",[],[],[],[],201,3
mimio.com,[],[],[],[],[],0,1
linkdetox.com,[],[],[],[],[],0,1
soderquist.org,"[""https://twitter.com/soderquistlead""]",[],"[""info@soderquist.org""]","[""chyde@jbu.edu"", ""tverdery@jbu.edu"", ""strainor@jbu.edu"", ""acornett@jbu.edu"", ""lchalmers@jbu.edu"", ""gswyers@jbu.edu"", ""stush@jbu.edu"", ""dwturner@jbu.edu"", ""berdman@soderquist.org"", ""tgrafton@soderquist.org"", ""mmayorga@jbu.edu"", ""abuck@jbu.edu"", ""jpayne@jbu.edu"", ""lcross@jbu.edu"", ""chall@jbu.edu"", ""essaryj@jbu.edu"", ""mcintyrea@jbu.edu"", ""simmonsan@jbu.edu"", ""moorean@jbu.edu"", ""canderson@jbu.edu"", ""saxmark@jbu.edu"", ""support@soderquist.org""]","[""US""]",25,1
amsterdamdentalgroup.com,[],[],[],[],[],0,1
taxtalent.com,[],[],[],[],[],0,1
handicare.se,[],[],"[""customerservice@handicare.se"", ""order@handicare.se"", ""info@handicare.se""]","[""ojbro@handicare.se"", ""palmgren@handicare.se"", ""mattern@sunrisemedical.de"", ""wikberg@handicare.se""]","[""US""]",26,1
theironshop.com,[],[],[],[],[],0,1
7n.com,[],[],[],[],[],12,1
regalix.com,[],[],[],[],[],0,1
agentbot.net,[],[],[],[],[],0,1
dentalproductsreport.com,[],[],[],[],[],0,1
faviana.com,[],[],[],[],[],0,1
molllawgroup.com,"[""https://twitter.com/molllawgroup""]",[],"[""info@molllawgroup.com""]",[],"[""US""]",13,0
varsityproperties.com,[],[],[],[],[],0,0
sucuri.net,"[""http://www.twitter.com/sucurisecurity""]",[],"[""info@sucuri.net"", ""labs@sucuri.net"", ""soc@sucuri.net""]","[""referral@sucuri.net"", ""marketing@sucuri.com"", ""jobs@sucuri.net"", ""support@sucuri.net"", ""sales@sucuri.net""]","[""US""]",26,8
einstein.edu,[],[],[],[],[],0,1
knowcross.com,[],[],[],[],[],0,1
workbooks.com,[],[],[],[],[],0,1
theentrustgroup.com,[],[],[],[],[],0,1
mobiconect.com,[],[],[],[],[],1,0
ciclismoclassico.com,[],"[""https://twitter.com/ciclismotours""]","[""info@ciclismoclassico.com""]","[""travelvision@ciclismoclassico.com"", ""lauren@ciclismoclassico.com"", ""ciclismoair@vwti.com""]","[""US""]",41,1
telecomsquare.us,[],[],[],[],[],0,1
hs-sites.com,[],[],[],[],[],0,1
qube-uk.co.uk,"[""http://twitter.com/qubeasbestos""]",[],"[""judith@qube-uk.co.uk""]",[],[],17,4
cenx.com,[],[],[],[],[],0,1
3rddegreescreening.com,[],[],[],[],[],0,1
dentaloptions2600.com,[],[],[],[],[],0,1
newprocess.com,[],[],[],[],[],0,1
asirobots.com,"[""https://twitter.com/asirobots""]",[],"[""support@asirobots.com""]","[""nielsen@asirobots.com""]","[""US""]",20,6
izenda.com,[],[],[],[],[],0,1
erickson.edu,"[""https://twitter.com/ericksoncollege""]","[""http://twitter.com/remove""]",[],[],"[""US""]",31,2
mrisoftware.com,[],[],[],[],[],0,1
helpmeadvertiseatlanta.com,[],[],[],[],[],0,1
kovida.is,[],[],[],[],[],0,1
theoverheaddoorco.com,[],[],[],[],[],0,1
doitmarketing.com,[],[],[],[],[],0,1
poolcovers.com,[],[],[],[],[],0,1
newcastlesystems.com,"[""https://twitter.com/newcastlesys""]",[],"[""customerservice@newcastlesys.com"", ""sales@newcastlesys.com""]",[],[],41,0
cubiscan.com,[],[],[],[],[],0,1
sxsw.com,[],[],[],[],[],0,1
churchwest.com,[],[],"[""info@churchwest.com"", ""benefits@churchwest.com"", ""info@church-screening.com"", ""steve@churchwest.com"", ""kathy@churchwest.com"", ""carol@churchwest.com"", ""kristen@churchwest.com"", ""matt@churchwest.com"", ""mary@churchwest.com"", ""nancyc@churchwest.com"", ""charlie@churchwest.com"", ""tom@churchwest.com"", ""susan@churchwest.com"", ""lynn@churchwest.com"", ""vera@churchwest.com"", ""kieshia@churchwest.com"", ""zach@churchwest.com"", ""cathy@churchwest.com"", ""robert@churchwest.com"", ""nancy@churchwest.com"", ""lisa@churchwest.com"", ""michellej@churchwest.com"", ""jack@churchwest.com"", ""ryan@churchwest.com"", ""alissa@churchwest.com"", ""kimberly@churchwest.com"", ""molly@churchwest.com"", ""hollis@churchwest.com"", ""amy@churchwest.com"", ""cristina@churchwest.com"", ""raymond@churchwest.com"", ""jason@churchwest.com"", ""christina@churchwest.com"", ""tammie@churchwest.com"", ""andrea@cutlerinsurane.com"", ""andrea@churchwest.com"", ""marnie@churchwest.com"", ""sam@churchwest.com""]","[""michelle@churchwest.com""]","[""US""]",18,4
univestcapitalinc.com,[],[],[],[],[],0,1
solarbiz.in,[],[],[],[],[],0,1
retaildoc.com,[],[],[],[],[],0,1
reachgroup.com,[],[],[],[],[],0,1
americanflamecoat.com,[],[],[],[],[],0,1
eurobase.com,[],[],[],[],[],0,1
smspasscode.com,[],[],[],[],[],0,1
mintmedicaleducation.com,"[""https://twitter.com/mint_medical""]",[],[],[],"[""US""]",22,0
9spokes.com,[],[],[],[],[],0,1
menonlyfamilylawonly.com,[],[],[],[],[],0,1
meditab.com,[],[],[],[],[],0,1
www.kw.com,[],[],[],[],[],1,0
leppert.com,[],[],[],[],[],0,1
gthankyou.com,[],[],[],[],[],0,1
rjlg.com,[],[],[],[],[],0,1
ritehite.com,[],[],[],[],[],0,1
kapre.com,[],[],[],[],[],0,1
toparbeitgeber.com,[],[],[],[],[],0,1
helpmychronicpain.com,[],[],[],[],[],0,1
pancommunications.com,[],[],[],[],[],0,1
top-employers.be,"[""https://twitter.com/topemployer""]",[],"[""info@top-employers.com""]","[""oudesogtoen@top-employers.com"", ""drop@top-employers.com"", ""global@top-employers.com""]",[],37,13
cobolindustries.com,[],[],"[""cobol@cobolindustries.com""]",[],"[""US""]",7,2
yext.com,[],[],[],[],[],0,1
petear.nl,[],[],[],[],[],0,1
boston-technology.com,[],[],[],[],[],0,1
cinium.com,[],[],[],[],[],0,1
maplediversity.ca,[],[],[],[],[],0,0
reincanada.com,[],[],[],[],[],0,1
prettyonabudget.com,[],[],[],[],[],0,1
premier-automation.com,"[""https://twitter.com/pmierautomation""]",[],"[""sales@premierautomation.com""]",[],"[""US""]",1,0
houseofanansi.com,"[""https://twitter.com/houseofanansi""]",[],[],[],"[""US""]",35,0
carringtonrealestate.com,[],[],[],[],[],0,1
central.com,[],[],[],[],[],0,1
schoolofcoachingmastery.com,[],[],[],[],[],0,1
seaglassvi.com,[],[],[],[],[],0,1
enfocussolutions.com,"[""https://twitter.com/enfocussolution""]",[],"[""info@enfocussolutions.com""]","[""someone@mydomain.com""]","[""US""]",13,2
safebackup.com,[],[],[],[],[],0,1
rolleragency.co.uk,"[""https://twitter.com/rolleragency""]",[],"[""info@rolleragency.co.uk""]",[],[],25,0
signalsgroup.com,[],[],[],[],[],0,1
europeexpress.com,[],[],[],[],[],0,1
palletpointguard.com,[],[],[],[],[],0,1
itlab.com,[],[],[],[],[],0,1
icosystem.net,[],[],[],[],"[""US""]",5,4
instamed.com,[],[],[],[],[],0,1
reframemedia.com,[],"[""https://twitter.com/todaydevotional"", ""http://twitter.com/familyfire"", ""http://twitter.com/reframemedia""]",[],"[""test@test.com""]","[""US""]",22,0
frontier.com,"[""https://twitter.com/frontiercorp""]","[""https://twitter.com/frontierbiz"", ""https://twitter.com/frankthebuffalo""]","[""mary@frontier.com"", ""collinetinq2@ftr.com"", ""fios@frontier.com"", ""support@frontier.com"", ""ctbroadband@frontier.com""]","[""smith@frontier.com"", ""godbout@ftr.com"", ""amendola@ftr.com"", ""howell@ftr.com"", ""malinoski@ftr.com"", ""fast@ftr.com"", ""miller@ftr.com"", ""larson@ftr.com"", ""tantare@ftr.com"", ""christian@ftr.com""]",[],48,13
infinitesource.com,[],[],[],[],[],0,1
languageline.com,[],[],[],[],[],0,1
brightsparktravel.ca,[],[],[],[],[],0,1
aboutsage.com,"[""http://twitter.com/sagecomm"", ""http://twitter.com/dellsoftware"", ""http://twitter.com/fcwnow""]",[],"[""info@aboutsage.com""]","[""mikes@aboutsage.com"", ""davidg@aboutsage.com"", ""printerns@aboutsage.com"", ""jswirchak@aboutsage.com"", ""dpyles@aboutsage.com"", ""svito@aboutsage.com"", ""ssmith@aboutsage.com"", ""jmurphy@aboutsage.com"", ""pcohen@aboutsage.com"", ""swinter@aboutbwf.com"", ""patrick@aboutlongbottom.com"", ""dgorodetski@aboutsage.com"", ""lrosenfeld@aboutsage.com"", ""penelope@aboutlongbottom.com""]","[""US""]",62,1
quantumworkplace.com,[],[],[],[],[],0,1
iriss.com,[],[],[],[],[],0,1
airfoilcommunications.net,"[""https://twitter.com/airfoilgroup""]",[],"[""detroit@airfoilgroup.com"", ""siliconvalley@airfoilgroup.com"", ""nyc@airfoilgroup.com""]","[""out@airfoilgroup.com"", ""webmaster@airfoilgroup.com"", ""webmaster@airfoilpr.com""]",[],23,5
manticpoint.com,"[""https://twitter.com/manticpoint""]",[],[],[],[],14,0
claritysoft.com,[],[],[],[],[],0,1
lewlaw.com,[],[],[],[],[],0,1
tazworks.com,[],[],[],[],[],0,1
rohitprabhakar.com,"[""https://twitter.com/twitterdev"", ""https://twitter.com/rohitprabhakar""]","[""https://twitter.com/chiefmartec"", ""https://twitter.com/sheldon_tm"", ""https://twitter.com/magupta"", ""https://twitter.com/inspiremartech"", ""https://twitter.com/lauramclellan"", ""https://twitter.com/draab"", ""https://twitter.com/paulroetzer"", ""https://twitter.com/kaykas"", ""https://twitter.com/erica_seidel"", ""https://twitter.com/janehiscock"", ""https://twitter.com/erikholt"", ""https://twitter.com/sureshvittal"", ""https://twitter.com/erikbryn"", ""https://twitter.com/sherylpattek"", ""https://twitter.com/jasonheller"", ""https://twitter.com/seanellis"", ""https://twitter.com/cspenn"", ""https://twitter.com/shawngoodin"", ""https://twitter.com/mkrigsman"", ""https://twitter.com/valaafshar"", ""https://twitter.com/tasrobert"", ""https://twitter.com/stevemann"", ""https://twitter.com/dharmesh"", ""https://twitter.com/jessica_joellen""]",[],"[""rawat@rememme.com""]",[],73,0
hotshottrucking.com,[],[],[],[],[],0,1
evanced.info,[],[],[],[],[],0,0
globalpatentsolutions.com,[],[],[],[],[],0,2
gosimian.com,[],[],[],[],[],0,1
kinoa.com,[],[],[],[],[],0,1
sensear.com,[],[],[],[],[],0,1
syn-apps.com,[],[],[],[],[],0,1
stellar.net,"[""https://twitter.com/stellargroupinc""]",[],"[""info@stellar.net"", ""careers@stellar.net"", ""employment@stellar.net""]","[""sales@stellar.net"", ""wcr@stellar.net"", ""scr@stellar.net"", ""ser@stellar.net"", ""vchojnacki@stellar.net"", ""china@stellar.net"", ""nsu@stellar-energy.net"", ""cnorman@stellar-energy.net"", ""bkappele@stellar.net"", ""subcontractorprequalification@stellar.net""]","[""US""]",78,3
smartshifttech.com,"[""https://twitter.com/smartshifttech""]",[],"[""info@smartshifttech.com"", ""info@smartshiftech.com""]","[""partners@smartshifttech.com""]","[""US"", ""DE""]",14,3
freedomes.com,[],"[""https://twitter.com/freedomes""]","[""info@freedomes.pl"", ""info@freedomes.co.uk"", ""us@freedomes.com"", ""de@freedomes.com"", ""it@freedomes.com"", ""me@freedomes.com"", ""info@freedomes.com""]","[""freeman@freedomes.com""]","[""US"", ""GB""]",32,2
statsols.com,[],[],[],[],[],0,1
eraffe-media.de,[],[],[],[],[],0,1
cr-link.co.uk,[],[],[],[],[],1,0
avonleahomes.com,"[""http://www.twitter.com/avonlea_homes""]",[],"[""info@avonleahomes.ca"", ""news@avonleahomes.ca"", ""news@avonleaomes.ca"", ""service@avonleahomes.com"", ""marketing@avonleahomes.ca"", ""shauna@avonleahomes.ca"", ""kyle@avonleahomes.ca"", ""colew@avonleahomes.ca"", ""shawnb@avonleahomes.ca"", ""misti@avonleahomes.ca"", ""charlene@avonleahomes.ca""]","[""sales@avonleahomes.ca"", ""service@avonleahomes.ca"", ""privacyofficer@avonleahomes.ca""]","[""US""]",45,1
randrealty.com,[],[],[],[],[],0,1
marketresearch.com,[],[],[],[],[],0,1
qgiv.com,[],[],[],[],[],0,1
conestogabank.com,"[""https://twitter.com/conestogabank""]",[],"[""onlinebanker@conestogabank.com""]","[""acosgrove@contestogabank.com"", ""acosgrove@conestogabank.com"", ""lziegenfuss@conestogabank.com"", ""jpucci@conestogabank.com"", ""tdavis@conestogabank.com"", ""jfitzpatrick@conestogabank.com"", ""mcasey@conestogabank.com"", ""fagan@gatewayloan.com"", ""canale@gatewayloan.com"", ""maningas@gatewayloan.com"", ""csmith@conestogabank.com""]","[""US""]",29,1
dentalways.com,[],[],[],[],[],0,1
vtcus.com,[],[],[],[],[],0,1
q2order.biz,"[""https://twitter.com/qmatic""]",[],"[""info@qmatic.com"", ""marketing@qmatic.com"", ""press@qmatic.com"", ""webmaster@qmatic.com""]","[""us@qmatic.com"", ""uk@qmatic.com"", ""norge@qmatic.com"", ""lewis@penna.com""]",[],73,0
oceg.org,[],[],[],[],[],0,1
inboundmc.nl,[],[],[],[],[],0,1
concordiatechnology.org,[],[],[],[],[],0,1
performanceindustrial.com,[],[],[],[],[],0,1
measuredmarketinglab.com,[],[],[],[],[],0,1
kleantreatmentcenters.com,"[""https://twitter.com/kleancenter""]",[],[],[],"[""US""]",61,2
mochadocs.com,[],[],[],[],[],0,0
tripashley.com,[],[],[],[],[],0,0
localtrifecta.com,[],[],[],[],[],0,1
harpwest.com,[],[],[],[],[],0,1
anortonsepticandwaste.com,[],[],"[""cs@anortonsepticandwaste.com""]","[""ch199@dep.state.nj.us""]","[""US""]",25,0
